Trial,PredatorSpeed,FID,AD,RewardLevel,ShockLevel,subject
1,1,42,8,2,1,AA374_ses-v1
2,1,24,17,2,1,AA374_ses-v1
3,1,31,13,2,1,AA374_ses-v1
4,2,45.64,64,2,1,AA374_ses-v1
5,2,54.76,67,2,1,AA374_ses-v1
6,2,71,56,2,1,AA374_ses-v1
7,2,66,53,0,0,AA374_ses-v1
8,1,37,24,0,0,AA374_ses-v1
9,1,31,11,0,0,AA374_ses-v1
10,2,53.76,66,0,0,AA374_ses-v1
11,2,60.88,67,0,0,AA374_ses-v1
12,1,31,11,0,0,AA374_ses-v1
13,2,68,67,1,2,AA374_ses-v1
14,1,25,11,1,2,AA374_ses-v1
15,1,25,5,1,2,AA374_ses-v1
16,2,68,66,1,2,AA374_ses-v1
17,2,70,67,1,2,AA374_ses-v1
18,1,32,21,1,2,AA374_ses-v1
19,2,68,61,1,1,AA374_ses-v1
20,2,68,63,1,1,AA374_ses-v1
21,2,54.76,67,1,1,AA374_ses-v1
22,1,31,9,1,1,AA374_ses-v1
23,1,26,18,1,1,AA374_ses-v1
24,1,26,10,1,1,AA374_ses-v1
25,2,64,53,2,2,AA374_ses-v1
26,1,27,14,2,2,AA374_ses-v1
27,2,67,59,2,2,AA374_ses-v1
28,1,26,6,2,2,AA374_ses-v1
29,1,18,15,2,2,AA374_ses-v1
30,2,68,55,2,2,AA374_ses-v1
31,2,67,54,1,1,AA374_ses-v1
32,2,63,62,1,1,AA374_ses-v1
33,1,24,5,1,1,AA374_ses-v1
34,1,21,6,1,1,AA374_ses-v1
35,2,65,62,1,1,AA374_ses-v1
36,1,24,10,1,1,AA374_ses-v1
37,1,20,11,1,2,AA374_ses-v1
38,1,21,18,1,2,AA374_ses-v1
39,1,24,11,1,2,AA374_ses-v1
40,2,69,68,1,2,AA374_ses-v1
41,2,70,66,1,2,AA374_ses-v1
42,2,70,49,1,2,AA374_ses-v1
43,2,64,64,2,2,AA374_ses-v1
44,1,23,14,2,2,AA374_ses-v1
45,2,70,48,2,2,AA374_ses-v1
46,1,26,12,2,2,AA374_ses-v1
47,2,60.88,67,2,2,AA374_ses-v1
48,1,16.76,29,2,2,AA374_ses-v1
49,2,71,47,0,0,AA374_ses-v1
50,2,68,55,0,0,AA374_ses-v1
51,1,26,11,0,0,AA374_ses-v1
52,1,26,12,0,0,AA374_ses-v1
53,1,26,23,0,0,AA374_ses-v1
54,2,66,60,0,0,AA374_ses-v1
55,1,29,24,2,1,AA374_ses-v1
56,1,36,14,2,1,AA374_ses-v1
57,1,30,11,2,1,AA374_ses-v1
58,2,65,64,2,1,AA374_ses-v1
59,2,61.76,74,2,1,AA374_ses-v1
60,2,71,55,2,1,AA374_ses-v1
61,1,50,9,2,1,AA374_ses-v1
62,2,26.46,54,2,1,AA374_ses-v1
63,1,42,22,2,1,AA374_ses-v1
64,2,28.64,47,2,1,AA374_ses-v1
65,2,41.76,54,2,1,AA374_ses-v1
66,1,57,5,2,1,AA374_ses-v1
67,1,37,29,1,1,AA374_ses-v1
68,1,35,21,1,1,AA374_ses-v1
69,2,63,46,1,1,AA374_ses-v1
70,1,38,13,1,1,AA374_ses-v1
71,2,53,45,1,1,AA374_ses-v1
72,2,49.64,68,1,1,AA374_ses-v1
73,1,36,11,0,0,AA374_ses-v1
74,1,29,12,0,0,AA374_ses-v1
75,1,13.76,26,0,0,AA374_ses-v1
76,2,69,62,0,0,AA374_ses-v1
77,2,63,54,0,0,AA374_ses-v1
78,2,65,56,0,0,AA374_ses-v1
79,2,66,66,2,2,AA374_ses-v1
80,1,28,14,2,2,AA374_ses-v1
81,2,53.88,60,2,2,AA374_ses-v1
82,1,34,5,2,2,AA374_ses-v1
83,2,56.76,69,2,2,AA374_ses-v1
84,1,29,14,2,2,AA374_ses-v1
85,2,70,59,1,2,AA374_ses-v1
86,1,24,16,1,2,AA374_ses-v1
87,2,69,64,1,2,AA374_ses-v1
88,2,68,57,1,2,AA374_ses-v1
89,1,58,16,1,2,AA374_ses-v1
90,1,21,8,1,2,AA374_ses-v1
91,2,32.46,60,0,0,AA374_ses-v1
92,2,67,47,0,0,AA374_ses-v1
93,2,50.64,69,0,0,AA374_ses-v1
94,1,23,16,0,0,AA374_ses-v1
95,1,25,9,0,0,AA374_ses-v1
96,1,26,16,0,0,AA374_ses-v1
97,2,67,54,1,1,AA374_ses-v1
98,1,26,11,1,1,AA374_ses-v1
99,1,24,15,1,1,AA374_ses-v1
100,2,67,62,1,1,AA374_ses-v1
101,2,16.1,62,1,1,AA374_ses-v1
102,1,23,7,1,1,AA374_ses-v1
103,2,66,55,1,2,AA374_ses-v1
104,2,61,58,1,2,AA374_ses-v1
105,1,24,17,1,2,AA374_ses-v1
106,1,12.7,28,1,2,AA374_ses-v1
107,1,26,15,1,2,AA374_ses-v1
108,2,45.64,64,1,2,AA374_ses-v1
109,1,31,6,2,2,AA374_ses-v1
110,1,25,9,2,2,AA374_ses-v1
111,1,15.82,25,2,2,AA374_ses-v1
112,2,69,53,2,2,AA374_ses-v1
113,2,69,52,2,2,AA374_ses-v1
114,2,59,52,2,2,AA374_ses-v1
115,1,26,11,2,1,AA374_ses-v1
116,1,23,16,2,1,AA374_ses-v1
117,2,66,60,2,1,AA374_ses-v1
118,2,68,64,2,1,AA374_ses-v1
119,1,23,9,2,1,AA374_ses-v1
120,2,69,59,2,1,AA374_ses-v1
1,1,41,22,1,1,AA374_ses-v2
2,2,55.64,74,1,1,AA374_ses-v2
3,1,28.94,32,1,1,AA374_ses-v2
4,2,68,63,1,1,AA374_ses-v2
5,1,32,18,1,1,AA374_ses-v2
6,2,61.82,71,1,1,AA374_ses-v2
7,1,35,26,2,1,AA374_ses-v2
8,1,35,13,2,1,AA374_ses-v2
9,2,72,64,2,1,AA374_ses-v2
10,2,58.7,74,2,1,AA374_ses-v2
11,1,28,22,2,1,AA374_ses-v2
12,2,71,63,2,1,AA374_ses-v2
13,2,61.76,74,1,2,AA374_ses-v2
14,2,74,67,1,2,AA374_ses-v2
15,1,34,19,1,2,AA374_ses-v2
16,1,32,20,1,2,AA374_ses-v2
17,1,30,28,1,2,AA374_ses-v2
18,2,60.76,73,1,2,AA374_ses-v2
19,1,27.82,37,0,0,AA374_ses-v2
20,2,62,58,0,0,AA374_ses-v2
21,2,71,70,0,0,AA374_ses-v2
22,1,24.76,37,0,0,AA374_ses-v2
23,1,36,25,0,0,AA374_ses-v2
24,2,53.76,66,0,0,AA374_ses-v2
25,1,30,29,2,2,AA374_ses-v2
26,2,66,62,2,2,AA374_ses-v2
27,1,34,19,2,2,AA374_ses-v2
28,1,32,15,2,2,AA374_ses-v2
29,2,55.64,74,2,2,AA374_ses-v2
30,2,70,62,2,2,AA374_ses-v2
31,2,64,62,1,2,AA374_ses-v2
32,1,29,15,1,2,AA374_ses-v2
33,1,26,16,1,2,AA374_ses-v2
34,1,29,15,1,2,AA374_ses-v2
35,2,70,68,1,2,AA374_ses-v2
36,2,71,69,1,2,AA374_ses-v2
37,1,31,21,0,0,AA374_ses-v2
38,1,30,25,0,0,AA374_ses-v2
39,2,68,54,0,0,AA374_ses-v2
40,1,14.76,27,0,0,AA374_ses-v2
41,2,58.82,68,0,0,AA374_ses-v2
42,2,69,66,0,0,AA374_ses-v2
43,2,70,70,1,1,AA374_ses-v2
44,1,31,7,1,1,AA374_ses-v2
45,1,26,23,1,1,AA374_ses-v2
46,2,68,67,1,1,AA374_ses-v2
47,1,-1.42000000000002,20,1,1,AA374_ses-v2
48,2,66,64,1,1,AA374_ses-v2
49,1,33,12,2,2,AA374_ses-v2
50,2,70,65,2,2,AA374_ses-v2
51,2,71,56,2,2,AA374_ses-v2
52,1,31,20,2,2,AA374_ses-v2
53,1,32,12,2,2,AA374_ses-v2
54,2,55,50,2,2,AA374_ses-v2
55,1,29,5,2,1,AA374_ses-v2
56,2,71,61,2,1,AA374_ses-v2
57,1,15.64,34,2,1,AA374_ses-v2
58,2,67,62,2,1,AA374_ses-v2
59,1,34,18,2,1,AA374_ses-v2
60,2,71,62,2,1,AA374_ses-v2
1,1,67,12,2,1,AE202_ses-v1
2,2,65,62,2,1,AE202_ses-v1
3,2,58.76,71,2,1,AE202_ses-v1
4,1,51,20,2,1,AE202_ses-v1
5,1,35,17,2,1,AE202_ses-v1
6,2,67,52,2,1,AE202_ses-v1
7,2,63,52,1,2,AE202_ses-v1
8,2,62,53,1,2,AE202_ses-v1
9,1,34,10,1,2,AE202_ses-v1
10,2,58,51,1,2,AE202_ses-v1
11,1,36,7,1,2,AE202_ses-v1
12,1,19,17,1,2,AE202_ses-v1
13,2,64,62,0,0,AE202_ses-v1
14,1,31,21,0,0,AE202_ses-v1
15,2,59,43,0,0,AE202_ses-v1
16,1,34,17,0,0,AE202_ses-v1
17,1,26,11,0,0,AE202_ses-v1
18,2,48.76,61,0,0,AE202_ses-v1
19,2,68,68,2,2,AE202_ses-v1
20,1,37,19,2,2,AE202_ses-v1
21,1,29,5,2,2,AE202_ses-v1
22,2,70,60,2,2,AE202_ses-v1
23,2,68,60,2,2,AE202_ses-v1
24,1,35,11,2,2,AE202_ses-v1
25,2,63,51,1,1,AE202_ses-v1
26,2,51.76,64,1,1,AE202_ses-v1
27,1,29,18,1,1,AE202_ses-v1
28,1,27,19,1,1,AE202_ses-v1
29,1,27,12,1,1,AE202_ses-v1
30,2,63,55,1,1,AE202_ses-v1
31,1,23,5,1,2,AE202_ses-v1
32,1,17,15,1,2,AE202_ses-v1
33,2,67,55,1,2,AE202_ses-v1
34,2,69,54,1,2,AE202_ses-v1
35,1,11.76,24,1,2,AE202_ses-v1
36,2,54.7,70,1,2,AE202_ses-v1
37,2,75,62,2,1,AE202_ses-v1
38,2,71,53,2,1,AE202_ses-v1
39,1,39,24,2,1,AE202_ses-v1
40,2,64,58,2,1,AE202_ses-v1
41,1,39,17,2,1,AE202_ses-v1
42,1,22,8,2,1,AE202_ses-v1
43,2,58.7,74,2,2,AE202_ses-v1
44,1,38,21,2,2,AE202_ses-v1
45,2,71,61,2,2,AE202_ses-v1
46,1,36,13,2,2,AE202_ses-v1
47,2,68,54,2,2,AE202_ses-v1
48,1,25,14,2,2,AE202_ses-v1
49,1,10.88,17,0,0,AE202_ses-v1
50,1,32,26,0,0,AE202_ses-v1
51,1,33,21,0,0,AE202_ses-v1
52,2,52.58,74,0,0,AE202_ses-v1
53,2,76,66,0,0,AE202_ses-v1
54,2,72,57,0,0,AE202_ses-v1
55,1,37,24,1,1,AE202_ses-v1
56,2,73,70,1,1,AE202_ses-v1
57,2,74,61,1,1,AE202_ses-v1
58,1,33,15,1,1,AE202_ses-v1
59,2,69,69,1,1,AE202_ses-v1
60,1,31,18,1,1,AE202_ses-v1
61,1,67,13,1,2,AE202_ses-v1
62,1,40,8,1,2,AE202_ses-v1
63,2,74,53,1,2,AE202_ses-v1
64,2,71,50,1,2,AE202_ses-v1
65,2,50.76,63,1,2,AE202_ses-v1
66,1,34,14,1,2,AE202_ses-v1
67,2,71,64,2,2,AE202_ses-v1
68,1,34,15,2,2,AE202_ses-v1
69,2,67,62,2,2,AE202_ses-v1
70,2,66,57,2,2,AE202_ses-v1
71,1,26,20,2,2,AE202_ses-v1
72,1,31,5,2,2,AE202_ses-v1
73,2,70,59,1,1,AE202_ses-v1
74,2,70,65,1,1,AE202_ses-v1
75,1,29,14,1,1,AE202_ses-v1
76,1,32,12,1,1,AE202_ses-v1
77,2,72,57,1,1,AE202_ses-v1
78,1,54,25,1,1,AE202_ses-v1
79,2,70,58,0,0,AE202_ses-v1
80,2,67,55,0,0,AE202_ses-v1
81,2,55.7,71,0,0,AE202_ses-v1
82,1,31,7,0,0,AE202_ses-v1
83,1,21,19,0,0,AE202_ses-v1
84,1,27,21,0,0,AE202_ses-v1
85,2,75,53,2,1,AE202_ses-v1
86,2,61,58,2,1,AE202_ses-v1
87,1,34,13,2,1,AE202_ses-v1
88,1,31,11,2,1,AE202_ses-v1
89,2,69,52,2,1,AE202_ses-v1
90,1,33,5,2,1,AE202_ses-v1
91,2,72,68,1,2,AE202_ses-v1
92,2,70,57,1,2,AE202_ses-v1
93,1,32,14,1,2,AE202_ses-v1
94,2,70,51,1,2,AE202_ses-v1
95,1,23,12,1,2,AE202_ses-v1
96,1,26,15,1,2,AE202_ses-v1
97,2,69,54,1,1,AE202_ses-v1
98,1,22,18,1,1,AE202_ses-v1
99,2,72,69,1,1,AE202_ses-v1
100,2,69,51,1,1,AE202_ses-v1
101,1,28,25,1,1,AE202_ses-v1
102,1,32,20,1,1,AE202_ses-v1
103,2,71,50,2,2,AE202_ses-v1
104,2,60.94,64,2,2,AE202_ses-v1
105,1,33,5,2,2,AE202_ses-v1
106,1,30,26,2,2,AE202_ses-v1
107,1,33,13,2,2,AE202_ses-v1
108,2,69,58,2,2,AE202_ses-v1
109,2,69,64,0,0,AE202_ses-v1
110,1,27,20,0,0,AE202_ses-v1
111,1,26,20,0,0,AE202_ses-v1
112,1,33,13,0,0,AE202_ses-v1
113,2,71,65,0,0,AE202_ses-v1
114,2,68,56,0,0,AE202_ses-v1
115,1,47,12,2,1,AE202_ses-v1
116,2,45,67,2,1,AE202_ses-v1
117,2,64,54,2,1,AE202_ses-v1
118,2,65.94,69,2,1,AE202_ses-v1
119,1,34,17,2,1,AE202_ses-v1
120,1,30,23,2,1,AE202_ses-v1
1,1,65,21,0,0,AE202_ses-v2
2,1,45,6,0,0,AE202_ses-v2
3,2,64,59,0,0,AE202_ses-v2
4,1,34,8,0,0,AE202_ses-v2
5,2,58.7,74,0,0,AE202_ses-v2
6,2,73,62,0,0,AE202_ses-v2
7,1,36,18,2,2,AE202_ses-v2
8,2,56.7,72,2,2,AE202_ses-v2
9,2,75,67,2,2,AE202_ses-v2
10,2,74,60,2,2,AE202_ses-v2
11,1,43,20,2,2,AE202_ses-v2
12,1,36,20,2,2,AE202_ses-v2
13,1,33,17,1,1,AE202_ses-v2
14,1,38,13,1,1,AE202_ses-v2
15,1,31,26,1,1,AE202_ses-v2
16,2,74,66,1,1,AE202_ses-v2
17,2,72,62,1,1,AE202_ses-v2
18,2,58.76,71,1,1,AE202_ses-v2
19,1,38,23,1,2,AE202_ses-v2
20,1,33,23,1,2,AE202_ses-v2
21,1,36,16,1,2,AE202_ses-v2
22,2,72,59,1,2,AE202_ses-v2
23,2,70,60,1,2,AE202_ses-v2
24,2,70,64,1,2,AE202_ses-v2
25,1,37,10,2,1,AE202_ses-v2
26,2,75,70,2,1,AE202_ses-v2
27,2,74,65,2,1,AE202_ses-v2
28,1,34,26,2,1,AE202_ses-v2
29,2,73,68,2,1,AE202_ses-v2
30,1,31,21,2,1,AE202_ses-v2
31,1,33,28,2,2,AE202_ses-v2
32,1,38,21,2,2,AE202_ses-v2
33,2,73,59,2,2,AE202_ses-v2
34,1,39,32,2,2,AE202_ses-v2
35,2,74,69,2,2,AE202_ses-v2
36,2,72,64,2,2,AE202_ses-v2
37,2,75,69,0,0,AE202_ses-v2
38,2,77,74,0,0,AE202_ses-v2
39,1,34,27,0,0,AE202_ses-v2
40,2,71,60,0,0,AE202_ses-v2
41,1,39,12,0,0,AE202_ses-v2
42,1,32,22,0,0,AE202_ses-v2
43,1,31,21,1,1,AE202_ses-v2
44,2,71,60,1,1,AE202_ses-v2
45,2,65.88,72,1,1,AE202_ses-v2
46,1,31,12,1,1,AE202_ses-v2
47,2,77,65,1,1,AE202_ses-v2
48,1,30,21,1,1,AE202_ses-v2
49,1,34,21,1,2,AE202_ses-v2
50,2,74,63,1,2,AE202_ses-v2
51,2,72,68,1,2,AE202_ses-v2
52,2,70.94,74,1,2,AE202_ses-v2
53,1,34,22,1,2,AE202_ses-v2
54,1,37,13,1,2,AE202_ses-v2
55,1,22.64,41,2,1,AE202_ses-v2
56,1,43,17,2,1,AE202_ses-v2
57,2,78,61,2,1,AE202_ses-v2
58,2,75,58,2,1,AE202_ses-v2
59,2,58.7,74,2,1,AE202_ses-v2
60,1,39,20,2,1,AE202_ses-v2
61,2,58.7,74,2,1,AE202_ses-v2
62,1,41,17,2,1,AE202_ses-v2
63,2,75,67,2,1,AE202_ses-v2
64,2,75,68,2,1,AE202_ses-v2
65,1,33,24,2,1,AE202_ses-v2
66,1,33,17,2,1,AE202_ses-v2
67,1,36,23,2,2,AE202_ses-v2
68,2,75,71,2,2,AE202_ses-v2
69,2,73,55,2,2,AE202_ses-v2
70,2,73,62,2,2,AE202_ses-v2
71,1,42,21,2,2,AE202_ses-v2
72,1,32,20,2,2,AE202_ses-v2
73,2,72,61,1,2,AE202_ses-v2
74,1,33,27,1,2,AE202_ses-v2
75,2,72,56,1,2,AE202_ses-v2
76,1,38,20,1,2,AE202_ses-v2
77,2,71,58,1,2,AE202_ses-v2
78,1,34,21,1,2,AE202_ses-v2
79,1,35,16,1,1,AE202_ses-v2
80,1,31,24,1,1,AE202_ses-v2
81,2,74,70,1,1,AE202_ses-v2
82,1,35,12,1,1,AE202_ses-v2
83,2,71,59,1,1,AE202_ses-v2
84,2,72,57,1,1,AE202_ses-v2
85,2,71,65,0,0,AE202_ses-v2
86,1,35,26,0,0,AE202_ses-v2
87,2,72,65,0,0,AE202_ses-v2
88,1,31,31,0,0,AE202_ses-v2
89,1,31,16,0,0,AE202_ses-v2
90,2,72,55,0,0,AE202_ses-v2
91,2,75,70,1,1,AE202_ses-v2
92,2,76,70,1,1,AE202_ses-v2
93,1,31,12,1,1,AE202_ses-v2
94,1,33,12,1,1,AE202_ses-v2
95,1,33,22,1,1,AE202_ses-v2
96,2,74,71,1,1,AE202_ses-v2
97,2,73,64,0,0,AE202_ses-v2
98,2,48.52,73,0,0,AE202_ses-v2
99,2,73,68,0,0,AE202_ses-v2
100,1,43,19,0,0,AE202_ses-v2
101,1,12.7,28,0,0,AE202_ses-v2
102,1,34,5,0,0,AE202_ses-v2
103,1,38,23,2,1,AE202_ses-v2
104,2,72,66,2,1,AE202_ses-v2
105,2,73,67,2,1,AE202_ses-v2
106,2,75,63,2,1,AE202_ses-v2
107,1,34,22,2,1,AE202_ses-v2
108,1,32,6,2,1,AE202_ses-v2
109,1,22.7,38,1,2,AE202_ses-v2
110,1,41,23,1,2,AE202_ses-v2
111,2,58.82,68,1,2,AE202_ses-v2
112,2,75,71,1,2,AE202_ses-v2
113,2,75,60,1,2,AE202_ses-v2
114,1,39,18,1,2,AE202_ses-v2
115,2,75,63,2,2,AE202_ses-v2
116,1,35,6,2,2,AE202_ses-v2
117,1,34,20,2,2,AE202_ses-v2
118,2,73,64,2,2,AE202_ses-v2
119,1,34,20,2,2,AE202_ses-v2
120,2,72,57,2,2,AE202_ses-v2
1,1,44,19,2,1,AS988_ses-v1
2,2,43.58,65,2,1,AS988_ses-v1
3,2,60,55,2,1,AS988_ses-v1
4,1,38,20,2,1,AS988_ses-v1
5,1,33,11,2,1,AS988_ses-v1
6,2,40.7,56,2,1,AS988_ses-v1
7,1,42,18,1,2,AS988_ses-v1
8,2,27.34,61,1,2,AS988_ses-v1
9,2,68,61,1,2,AS988_ses-v1
10,1,44,13,1,2,AS988_ses-v1
11,2,49.76,62,1,2,AS988_ses-v1
12,1,39,23,1,2,AS988_ses-v1
13,2,63,55,2,2,AS988_ses-v1
14,1,38,10,2,2,AS988_ses-v1
15,2,62,56,2,2,AS988_ses-v1
16,1,37,31,2,2,AS988_ses-v1
17,2,67,59,2,2,AS988_ses-v1
18,1,33,14,2,2,AS988_ses-v1
19,1,30,17,0,0,AS988_ses-v1
20,2,63,59,0,0,AS988_ses-v1
21,1,34,17,0,0,AS988_ses-v1
22,2,63,49,0,0,AS988_ses-v1
23,2,63,63,0,0,AS988_ses-v1
24,1,31,22,0,0,AS988_ses-v1
25,2,66,54,1,1,AS988_ses-v1
26,2,60.88,67,1,1,AS988_ses-v1
27,1,34,5,1,1,AS988_ses-v1
28,1,31,6,1,1,AS988_ses-v1
29,1,27,13,1,1,AS988_ses-v1
30,2,66,61,1,1,AS988_ses-v1
31,1,35,16,1,2,AS988_ses-v1
32,1,31,19,1,2,AS988_ses-v1
33,2,61,54,1,2,AS988_ses-v1
34,2,65,48,1,2,AS988_ses-v1
35,2,62,52,1,2,AS988_ses-v1
36,1,30,23,1,2,AS988_ses-v1
37,2,60,48,0,0,AS988_ses-v1
38,1,31,5,0,0,AS988_ses-v1
39,2,62,59,0,0,AS988_ses-v1
40,1,29,20,0,0,AS988_ses-v1
41,2,64,49,0,0,AS988_ses-v1
42,1,26,13,0,0,AS988_ses-v1
43,2,68,50,2,1,AS988_ses-v1
44,1,54,12,2,1,AS988_ses-v1
45,1,16.76,29,2,1,AS988_ses-v1
46,1,34,9,2,1,AS988_ses-v1
47,2,64,62,2,1,AS988_ses-v1
48,2,67,57,2,1,AS988_ses-v1
49,1,34,16,1,1,AS988_ses-v1
50,2,66,57,1,1,AS988_ses-v1
51,2,65,61,1,1,AS988_ses-v1
52,1,31,13,1,1,AS988_ses-v1
53,1,32,16,1,1,AS988_ses-v1
54,2,67,59,1,1,AS988_ses-v1
55,1,29,22,2,2,AS988_ses-v1
56,1,26.94,30,2,2,AS988_ses-v1
57,1,34,16,2,2,AS988_ses-v1
58,2,67,64,2,2,AS988_ses-v1
59,2,69,64,2,2,AS988_ses-v1
60,2,68,63,2,2,AS988_ses-v1
61,2,67,63,1,1,AS988_ses-v1
62,2,68,55,1,1,AS988_ses-v1
63,1,36,11,1,1,AS988_ses-v1
64,2,69,64,1,1,AS988_ses-v1
65,1,31,16,1,1,AS988_ses-v1
66,1,33,16,1,1,AS988_ses-v1
67,1,32,17,0,0,AS988_ses-v1
68,2,56.7,72,0,0,AS988_ses-v1
69,1,35,6,0,0,AS988_ses-v1
70,2,72,68,0,0,AS988_ses-v1
71,1,56,19,0,0,AS988_ses-v1
72,2,58.76,71,0,0,AS988_ses-v1
73,2,70,48,2,1,AS988_ses-v1
74,2,68,61,2,1,AS988_ses-v1
75,1,33,15,2,1,AS988_ses-v1
76,1,31,13,2,1,AS988_ses-v1
77,1,35,14,2,1,AS988_ses-v1
78,2,70,55,2,1,AS988_ses-v1
79,1,33,16,1,2,AS988_ses-v1
80,2,60.88,67,1,2,AS988_ses-v1
81,2,70,55,1,2,AS988_ses-v1
82,1,31,20,1,2,AS988_ses-v1
83,2,70,59,1,2,AS988_ses-v1
84,1,30,16,1,2,AS988_ses-v1
85,2,69,63,2,2,AS988_ses-v1
86,1,32,10,2,2,AS988_ses-v1
87,1,29,8,2,2,AS988_ses-v1
88,2,69,66,2,2,AS988_ses-v1
89,2,69,59,2,2,AS988_ses-v1
90,1,32,19,2,2,AS988_ses-v1
91,1,32,22,1,1,AS988_ses-v1
92,2,71,55,1,1,AS988_ses-v1
93,1,18,16,1,1,AS988_ses-v1
94,2,70,64,1,1,AS988_ses-v1
95,2,69,51,1,1,AS988_ses-v1
96,1,32,17,1,1,AS988_ses-v1
97,2,69,49,1,2,AS988_ses-v1
98,1,32,15,1,2,AS988_ses-v1
99,1,32,9,1,2,AS988_ses-v1
100,2,70,49,1,2,AS988_ses-v1
101,1,30,21,1,2,AS988_ses-v1
102,2,71,60,1,2,AS988_ses-v1
103,2,9.85999999999999,68,0,0,AS988_ses-v1
104,1,34,24,0,0,AS988_ses-v1
105,2,65,64,0,0,AS988_ses-v1
106,1,32,16,0,0,AS988_ses-v1
107,1,32,19,0,0,AS988_ses-v1
108,2,70,61,0,0,AS988_ses-v1
109,1,34,11,2,2,AS988_ses-v1
110,1,33,16,2,2,AS988_ses-v1
111,2,71,59,2,2,AS988_ses-v1
112,2,70,61,2,2,AS988_ses-v1
113,2,70,56,2,2,AS988_ses-v1
114,1,29,5,2,2,AS988_ses-v1
115,1,32,25,2,1,AS988_ses-v1
116,2,71,65,2,1,AS988_ses-v1
117,2,70,59,2,1,AS988_ses-v1
118,2,70,69,2,1,AS988_ses-v1
119,1,32,17,2,1,AS988_ses-v1
120,1,34,22,2,1,AS988_ses-v1
1,1,68,24,1,2,AS988_ses-v2
2,1,46,19,1,2,AS988_ses-v2
3,2,68,63,1,2,AS988_ses-v2
4,1,40,19,1,2,AS988_ses-v2
5,2,56.76,69,1,2,AS988_ses-v2
6,2,71,61,1,2,AS988_ses-v2
7,1,38,16,0,0,AS988_ses-v2
8,1,38,11,0,0,AS988_ses-v2
9,2,69,67,0,0,AS988_ses-v2
10,2,70,53,0,0,AS988_ses-v2
11,1,35,17,0,0,AS988_ses-v2
12,2,59.76,72,0,0,AS988_ses-v2
13,2,72,59,1,1,AS988_ses-v2
14,1,38,14,1,1,AS988_ses-v2
15,2,73,56,1,1,AS988_ses-v2
16,1,36,30,1,1,AS988_ses-v2
17,2,73,63,1,1,AS988_ses-v2
18,1,35,30,1,1,AS988_ses-v2
19,2,74,61,2,1,AS988_ses-v2
20,1,35,14,2,1,AS988_ses-v2
21,2,72,63,2,1,AS988_ses-v2
22,1,40,19,2,1,AS988_ses-v2
23,1,35,24,2,1,AS988_ses-v2
24,2,60.76,73,2,1,AS988_ses-v2
25,2,72,71,2,2,AS988_ses-v2
26,2,74,70,2,2,AS988_ses-v2
27,2,74,64,2,2,AS988_ses-v2
28,1,37,14,2,2,AS988_ses-v2
29,1,36,31,2,2,AS988_ses-v2
30,1,38,23,2,2,AS988_ses-v2
31,2,74,66,2,1,AS988_ses-v2
32,1,38,28,2,1,AS988_ses-v2
33,1,38,24,2,1,AS988_ses-v2
34,2,74,68,2,1,AS988_ses-v2
35,2,61.76,74,2,1,AS988_ses-v2
36,1,36,30,2,1,AS988_ses-v2
37,2,75,61,1,2,AS988_ses-v2
38,1,38,17,1,2,AS988_ses-v2
39,1,38,29,1,2,AS988_ses-v2
40,2,73,70,1,2,AS988_ses-v2
41,1,37,19,1,2,AS988_ses-v2
42,2,73,58,1,2,AS988_ses-v2
43,1,34,27,0,0,AS988_ses-v2
44,1,36,18,0,0,AS988_ses-v2
45,2,72,70,0,0,AS988_ses-v2
46,1,35,21,0,0,AS988_ses-v2
47,2,70,52,0,0,AS988_ses-v2
48,2,69,67,0,0,AS988_ses-v2
49,1,37,5,1,1,AS988_ses-v2
50,2,73,67,1,1,AS988_ses-v2
51,2,74,71,1,1,AS988_ses-v2
52,1,35,17,1,1,AS988_ses-v2
53,1,37,18,1,1,AS988_ses-v2
54,2,74,55,1,1,AS988_ses-v2
55,2,73,64,2,2,AS988_ses-v2
56,1,35,34,2,2,AS988_ses-v2
57,1,38,19,2,2,AS988_ses-v2
58,1,36,21,2,2,AS988_ses-v2
59,2,73,58,2,2,AS988_ses-v2
60,2,74,58,2,2,AS988_ses-v2
61,2,72,67,2,1,AS988_ses-v2
62,2,73,56,2,1,AS988_ses-v2
63,2,61.76,74,2,1,AS988_ses-v2
64,1,41,21,2,1,AS988_ses-v2
65,1,39,26,2,1,AS988_ses-v2
66,1,37,24,2,1,AS988_ses-v2
67,1,38,11,1,1,AS988_ses-v2
68,2,75,52,1,1,AS988_ses-v2
69,2,71,60,1,1,AS988_ses-v2
70,1,37,32,1,1,AS988_ses-v2
71,2,73,61,1,1,AS988_ses-v2
72,1,37,19,1,1,AS988_ses-v2
73,1,38,16,1,2,AS988_ses-v2
74,2,75,59,1,2,AS988_ses-v2
75,2,72,61,1,2,AS988_ses-v2
76,1,38,17,1,2,AS988_ses-v2
77,1,36,20,1,2,AS988_ses-v2
78,2,72,72,1,2,AS988_ses-v2
79,2,72,67,0,0,AS988_ses-v2
80,2,70,65,0,0,AS988_ses-v2
81,1,37,17,0,0,AS988_ses-v2
82,1,35,19,0,0,AS988_ses-v2
83,1,67,19,0,0,AS988_ses-v2
84,2,73,56,0,0,AS988_ses-v2
85,1,36,18,2,2,AS988_ses-v2
86,2,73,67,2,2,AS988_ses-v2
87,2,73,68,2,2,AS988_ses-v2
